obsv_id,pnboia_id,datetime,wvht,wvht_flag_pnboia,wvht_flag_qartod,tp,tp_flag_pnboia,tp_flag_qartod,wvdir,wvdir_flag_pnboia,wvdir_flag_qartod
58263,20,2022-08-15 13:45:50+00:00,0.87,8,4,11.4,0,4,141.0,0,1
58256,20,2022-08-15 13:15:50+00:00,0.92,8,4,12.8,0,4,144.0,0,1
58255,20,2022-08-15 12:45:50+00:00,0.88,8,4,12.8,0,4,149.0,0,1
58248,20,2022-08-15 12:15:50+00:00,0.97,8,4,11.4,0,4,153.0,0,1
58247,20,2022-08-15 11:45:50+00:00,0.94,8,4,12.8,0,4,155.0,0,1
58240,20,2022-08-15 11:15:50+00:00,1.04,2,4,12.8,0,4,155.0,0,1
58239,20,2022-08-15 10:45:50+00:00,1.02,2,4,12.8,0,4,158.0,0,1
58232,20,2022-08-15 10:15:50+00:00,1.11,2,4,12.8,0,4,159.0,0,1
58231,20,2022-08-15 09:45:50+00:00,1.08,2,4,11.4,0,4,152.0,0,1
58224,20,2022-08-15 09:15:50+00:00,1.07,2,4,12.8,0,4,144.0,0,1
58223,20,2022-08-15 08:45:50+00:00,1.04,2,4,10.2,0,4,146.0,0,1
58216,20,2022-08-15 08:15:50+00:00,1.01,2,4,11.4,0,4,153.0,0,1
58215,20,2022-08-15 07:45:50+00:00,1.07,2,4,12.8,0,4,150.0,0,1
58208,20,2022-08-15 07:15:50+00:00,1.05,2,4,11.4,0,4,151.0,0,1
58207,20,2022-08-15 06:45:50+00:00,1.06,2,4,11.4,0,4,150.0,0,1
58200,20,2022-08-15 06:15:50+00:00,1.01,2,4,12.8,0,4,153.0,0,1
58199,20,2022-08-15 05:45:50+00:00,0.98,0,4,12.8,0,4,156.0,0,1
58192,20,2022-08-15 05:15:50+00:00,0.94,8,4,11.4,0,4,159.0,0,1
58191,20,2022-08-15 04:45:50+00:00,0.92,8,4,12.8,0,4,156.0,0,1
58186,20,2022-08-15 04:15:50+00:00,0.86,8,4,11.4,0,4,160.0,0,1
58185,20,2022-08-15 03:45:50+00:00,0.89,8,4,11.4,0,4,163.0,0,1
58176,20,2022-08-15 03:15:50+00:00,0.75,8,4,11.4,0,4,162.0,0,1
58175,20,2022-08-15 02:45:50+00:00,0.7,8,4,12.8,0,4,164.0,0,1
58168,20,2022-08-15 02:15:50+00:00,0.78,8,4,11.4,0,4,166.0,0,1
58167,20,2022-08-15 01:45:50+00:00,0.84,8,4,11.4,0,4,166.0,0,1
